courseragetandcleandataproject
==============================
"activity" "subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"138" "LAYING" 23 0.273456501458333 -0.0215822357986111 -0.104016638763889 -0.95758089625 -0.974940400833333 -0.969156975694444 -0.353803298472222 0.427870270902778 0.891134597152778 -0.948563056111111 -0.98237720875 -0.975598021111111 0.0836140462361111 0.0156683834109722 -0.00671390237361111 -0.985978435972222 -0.987480987777778 -0.984034827916667 -0.0116127979802778 -0.104117976625 0.111160515472222 -0.981777256527778 -0.957200157916667 -0.982662353194444 -0.102499503097222 -0.0358629559319444 -0.0632742493611111 -0.98529939875 -0.979125545138889 -0.994582805555556 -0.962029128472222 -0.95556287875 -0.962029128472222 -0.95556287875 -0.986520823194444 -0.985648839583333 -0.948309072777778 -0.955053844583333 -0.984397250694444 -0.981106023472222 -0.970355438333333 -0.980734692222222 -0.975181068888889 -0.953453125694444 -0.973000104166667 -0.967669801805556 -0.985798592083333 -0.987064201111111 -0.981754515277778 -0.987512286944444 -0.988994973055556 -0.98489417875 -0.979751150277778 -0.966918545555556 -0.982977878472222 -0.982520841666667 -0.952754555555556 -0.984172331805556 -0.96612336625 -0.956175933472222 -0.984953226388889 -0.985400603333333 -0.964690592777778 -0.956809848194444 -0.981694765416667 -0.981321376944444
"139" "WALKING" 24 0.277561623793103 -0.0220346099103448 -0.109090137741379 -0.486713985 -0.183509655232759 -0.312467667413793 0.913815462241379 -0.0847312806034483 -0.11331417137931 -0.982922488103448 -0.964136965344828 -0.96431146 0.0723110961189655 0.019190817062069 -0.00696151317586207 -0.502100632413793 -0.325440848103448 -0.507238494310345 -0.0572813436603448 -0.0649821534568965 0.0977759667931034 -0.600503786724138 -0.502216885862069 -0.416550895689655 -0.0715627670672414 -0.0495143091655172 -0.073145533412069 -0.508177721034483 -0.528283661551724 -0.572021874310345 -0.32239974637931 -0.499795115862069 -0.32239974637931 -0.499795115862069 -0.418943925 -0.429172996034483 -0.424268713965517 -0.583177335172414 -0.523094067241379 -0.56901424862069 -0.508855350344828 -0.233308147431034 -0.36674680862069 -0.478508348448276 -0.209856800310345 -0.337138971034483 -0.525214725862069 -0.374549260862069 -0.486840124482759 -0.523119975517241 -0.317698998603448 -0.526244067068966 -0.492752045517241 -0.495292866034483 -0.413421156724138 -0.635372550689655 -0.510614774655172 -0.471329146034483 -0.455771472758621 -0.604531896551724 -0.437792322758621 -0.422405639655172 -0.555109254655172 -0.682804888965517 -0.584228193965517 -0.579986327241379
"140" "WALKING_UPSTAIRS" 24 0.273759550508475 -0.0257388113569492 -0.113733916694915 -0.329525455135593 -0.118346164915254 -0.253494174576271 0.909095196271186 -0.231991264525424 -0.221539034745763 -0.961113027457627 -0.916109388813559 -0.934623676779661 0.0787653441355932 -0.0159230379711864 -0.0137607311722034 -0.490390034745763 -0.500281664067797 -0.510690724067797 0.112712316181356 -0.116738494972881 0.0112659500627119 -0.569859854067797 -0.564051604237288 -0.284436704813559 -0.159159569452881 -0.0356601201372881 -0.0552827028135593 -0.62571847779661 -0.638213163559322 -0.640636917966102 -0.217273930169492 -0.294780104016949 -0.217273930169492 -0.294780104016949 -0.476503626779661 -0.427869762711864 -0.331861854881356 -0.494108415932203 -0.649200098644068 -0.628590563728814 -0.387680770677966 -0.248037994508475 -0.305639425576271 -0.309106361338983 -0.11208652000678 -0.284319971016949 -0.50807022440678 -0.515389062881356 -0.469121732372881 -0.518639587288136 -0.518790053101695 -0.550721060338983 -0.488763335423729 -0.539582807118644 -0.372602595762712 -0.597611107288136 -0.583528512372881 -0.324012992372881 -0.309550395027119 -0.39648080779661 -0.419563138813559 -0.442985674714407 -0.551821140169492 -0.543272984915254 -0.637664225423729 -0.643575599661017
"141" "WALKING_DOWNSTAIRS" 24 0.285544076909091 -0.0145701666529091 -0.106300048490909 -0.104788789576364 -0.100258367310909 -0.210139940381818 0.950189726 -0.1299154428 -0.142616899563636 -0.963110880909091 -0.941776808909091 -0.942016718727273 0.0843984418945455 -0.0102054533496364 -0.00881699238181818 -0.347042355454545 -0.177819335923636 -0.304320936563636 -0.101667217521818 -0.0461379616763636 0.117387303367273 -0.431006857763636 -0.488101752363636 -0.483063545818182 -0.0684623034654545 -0.0305599663963636 -0.0372162784581818 -0.366103906225455 -0.525720447636364 -0.485016025818182 -0.0869040403072727 -0.0409366250672727 -0.0869040403072727 -0.0409366250672727 -0.2737266912 -0.157935591654545 -0.305676133090909 -0.368998905945455 -0.502349245272727 -0.468381592181818 -0.233976780727273 -0.0846065861563636 -0.183194544150909 -0.0604532625149091 -0.166686712983636 -0.2927661462 -0.384409404545455 -0.2323976254 -0.266440093563636 -0.366556769454545 -0.173804091218182 -0.340354832 -0.275533017672727 -0.440190919090909 -0.392250096909091 -0.482639853818182 -0.524517364545455 -0.564584489818182 -0.0391790285403636 -0.192400559041818 -0.212088191472727 -0.100908036278182 -0.380617377272727 -0.473923002727273 -0.482260484545455 -0.488330696727273
"142" "SITTING" 24 0.273447873529412 -0.0128699665320588 -0.102761148529412 -0.990349347352941 -0.955215593235294 -0.956261637794118 0.919594401617647 0.174811022897059 0.105871424838235 -0.989576429264706 -0.971583692352941 -0.962662232058824 0.0757039339264706 0.00401031142863235 -0.000628656439264706 -0.988460760735294 -0.979212921911765 -0.984567290588235 -0.0355507296720588 -0.0746839914397059 0.0803768221911765 -0.987203732794118 -0.977762665294118 -0.970865105588235 -0.0954395223382353 -0.0413373452205882 -0.0507213769926471 -0.991031786911765 -0.989634408676471 -0.989687180882353 -0.968264039117647 -0.962923781764706 -0.968264039117647 -0.962923781764706 -0.985467332058824 -0.984974792941177 -0.964074959852941 -0.968328309264706 -0.991146807205882 -0.9903882 -0.989172059411765 -0.962119926176471 -0.966689590147059 -0.990915270441176 -0.953845232352941 -0.953427653235294 -0.988706611470588 -0.978768420147059 -0.981866546764706 -0.989255468676471 -0.981370937352941 -0.985922089705882 -0.984805067205882 -0.980928784705882 -0.974254445294118 -0.987980386176471 -0.976112831764706 -0.972483213382353 -0.968323927058824 -0.964973746911765 -0.983988109558824 -0.985223415588235 -0.977394527794118 -0.968124278823529 -0.990594229558823 -0.990525149852941
"143" "STANDING" 24 0.280945876521739 -0.0145031213508406 -0.108216858956522 -0.964566385753623 -0.907883388115942 -0.911328518550725 0.96273466057971 -0.151745519057971 -0.0527886896724638 -0.991644220869565 -0.967298349710145 -0.945251174492754 0.0786379880869565 0.00766687794289855 -0.00846563622884058 -0.961731596086956 -0.947090906449275 -0.965961318985507 -0.0380563549695652 -0.0592705906086957 0.0809107344927536 -0.951351217246377 -0.94734852942029 -0.940619795652174 -0.0982704464694203 -0.0427871998434783 -0.0501402856231884 -0.964216209855073 -0.967665344202899 -0.965130637376812 -0.925071280347826 -0.926566923188406 -0.925071280347826 -0.926566923188406 -0.959463422898551 -0.954032295362319 -0.930091193043478 -0.936343168695652 -0.967742810289855 -0.967034021014493 -0.965637453043478 -0.925338018217391 -0.936890992753623 -0.964688329826087 -0.904815951594203 -0.905252887536232 -0.96531697115942 -0.949326620869565 -0.961636696956522 -0.961645719304348 -0.948535248884058 -0.968995321594203 -0.946733324347826 -0.952340613188406 -0.946564924057971 -0.953265943768116 -0.945038568695652 -0.944373163478261 -0.939623397971014 -0.931047944492754 -0.953774688115942 -0.953515108695652 -0.947713203913043 -0.94012526173913 -0.968128680434783 -0.967777856521739
"144" "LAYING" 24 0.272891637847222 -0.0173883349 -0.107273730847222 -0.968362365833333 -0.982649440416667 -0.973441937083333 -0.322284464861111 0.720061802027778 0.665971927186111 -0.960860571388889 -0.993181645972222 -0.979122804444444 0.0807259149166667 0.0121760395748611 -0.00618816009763889 -0.986287560555556 -0.98232468 -0.983122880416667 -0.0143810795555556 -0.0958699397361111 0.111660433291667 -0.982866317361111 -0.960868124583333 -0.981608449583333 -0.103194667402778 -0.0385974830416667 -0.06246004475 -0.980126103611111 -0.978278454444444 -0.992370180416667 -0.971910375833333 -0.96923203875 -0.971910375833333 -0.96923203875 -0.985483917083333 -0.983618977361111 -0.954155451666667 -0.958218839861111 -0.9829450375 -0.978875336666667 -0.975997631388889 -0.980551888333333 -0.976525683055556 -0.965648353194444 -0.984027176111111 -0.972932744722222 -0.985953808055556 -0.982051846944444 -0.981592101527778 -0.988026830833333 -0.984001910694444 -0.983213763611111 -0.976917649583333 -0.966473595138889 -0.981060959583333 -0.984880808194444 -0.958461108611111 -0.983488718888889 -0.972976793611111 -0.971012656388889 -0.98310416875 -0.983330435 -0.964402888888889 -0.961680098055556 -0.978825217361111 -0.980282986111111
"145" "WALKING" 25 0.279681917027027 -0.0187141988364865 -0.111033038581081 -0.605169892432432 -0.181906695635135 -0.449764957432432 0.901559648648649 -0.100819684121622 0.197288775702703 -0.979473119054054 -0.964942466216216 -0.944036562567568 0.0672331571605405 0.00644271313851351 -0.0101510901716216 -0.616505134189189 -0.397438904864865 -0.683167907162162 -0.0178456090972973 -0.0803636623860811 0.0868481190405405 -0.414809098783784 -0.612791192837838 -0.573579681891892 -0.0956446389702703 -0.0432616513875676 -0.052031660077973 -0.520493692162162 -0.803957595405405 -0.667878807432432 -0.418072022567568 -0.575197775405405 -0.418072022567568 -0.575197775405405 -0.549081334054054 -0.553693354054054 -0.408622219864865 -0.502038102297297 -0.686133457027027 -0.763148222027027 -0.619090416081081 -0.270326466364865 -0.544652929189189 -0.600239169054054 -0.189917917552703 -0.443055052972973 -0.634703941621622 -0.447968220540541 -0.667191265810811 -0.631917785405405 -0.383039899594595 -0.697670141081081 -0.428585866216216 -0.686558807702703 -0.571971376621622 -0.41935975972973 -0.576444643513514 -0.613410232027027 -0.576213301756757 -0.640698390945946 -0.574407225675676 -0.530935855675676 -0.57452962527027 -0.539736780405405 -0.776136987297297 -0.763430696351351
"146" "WALKING_UPSTAIRS" 25 0.279676128461538 -0.0282818766572308 -0.127617839907692 -0.452616990769231 -0.217608717723077 -0.301087741538462 0.928072292307692 -0.211584918061538 0.1126774683 -0.951475300769231 -0.932798584153846 -0.883511130307692 0.0741966832630769 0.00510574775861538 -0.0157236371036923 -0.659017352461538 -0.620229667384615 -0.810172834461538 0.0532162295615385 -0.107527953289231 0.0996272145050769 -0.472260313923077 -0.435474081846154 -0.559437518769231 -0.138246908184615 -0.0265314600215385 -0.0603903484307692 -0.684711858153846 -0.838776369230769 -0.743744673076923 -0.301883505384615 -0.471776627076923 -0.301883505384615 -0.471776627076923 -0.674340568 -0.669310785846154 -0.308699176323077 -0.379166571081538 -0.773665602615385 -0.820382757384615 -0.515853297384615 -0.374071564615385 -0.541952826615385 -0.430333187538462 -0.195126655876923 -0.243691665138462 -0.664203258461538 -0.635052637384615 -0.791073046923077 -0.685213421692308 -0.630349209384615 -0.828100118769231 -0.457965777061538 -0.618828228 -0.568348915384615 -0.483991018861538 -0.351802131076923 -0.597485252307692 -0.520846467538462 -0.528594744615385 -0.650556295076923 -0.696938381076923 -0.560369178461538 -0.3783371298 -0.818064338307692 -0.836682887846154
"147" "WALKING_DOWNSTAIRS" 25 0.28936913862069 -0.0190929042987931 -0.105680598534483 -0.265741139775862 -0.142442361422414 -0.457543649482759 0.929883644655172 -0.0747151187241379 0.217875927448276 -0.964902014137931 -0.938005235 -0.92621852862069 0.11811840112069 -0.0187306773534483 -0.00192136075344828 -0.505209387758621 -0.370740605689655 -0.709291322758621 0.0152344281689655 -0.108530859401379 0.0990862456034483 -0.299454449689655 -0.527121709310345 -0.447637211896552 -0.123695599365172 -0.0382186753977586 -0.0565495182984483 -0.432171556206897 -0.810311541206897 -0.599409232241379 -0.227084641689655 -0.269765410603448 -0.227084641689655 -0.269765410603448 -0.500871402068966 -0.484160292758621 -0.225695399843103 -0.389303798965517 -0.664874411551724 -0.681475022413793 -0.381095849827586 -0.197055863396552 -0.554371251896552 -0.226208919331034 -0.169178042587931 -0.449739916034483 -0.528752655517241 -0.415266656034483 -0.684836681034483 -0.525463852241379 -0.364321479413793 -0.732576609827586 -0.227293921448276 -0.634018205172414 -0.415800094310345 -0.326992709293103 -0.475613674482759 -0.509670716206897 -0.295420083724138 -0.369718421310345 -0.473950981034483 -0.502078462413793 -0.488484030517241 -0.432342446431034 -0.68896413 -0.694681326034483
"148" "SITTING" 25 0.278509689230769 -0.0149524064492308 -0.109151578938462 -0.991971398769231 -0.947112355061538 -0.965359256923077 0.865709912769231 0.198954518523077 0.169272979806615 -0.988928719538462 -0.963111353230769 -0.969314184923077 0.0751320694373846 0.004083640314 0.00187017196261538 -0.992282677076923 -0.982897059384615 -0.988464768923077 -0.0351610597230769 -0.0750091272769231 0.0854949741538462 -0.989639392 -0.981284546615385 -0.972610882923077 -0.0956230235076923 -0.0392372887292308 -0.0499917084923077 -0.992209790615385 -0.991352225384615 -0.991604360461538 -0.970354970769231 -0.960097379230769 -0.970354970769231 -0.960097379230769 -0.989533924615385 -0.988446596307692 -0.966466323538462 -0.970573446615385 -0.992851064 -0.99185063 -0.991475980615385 -0.959141412461539 -0.974901717692308 -0.992209661076923 -0.944286405076923 -0.962344465384615 -0.992504570153846 -0.982982718307692 -0.986371143384615 -0.992724663076923 -0.984093319846154 -0.989172253230769 -0.987675888 -0.983916182769231 -0.975793631076923 -0.990298090923077 -0.979922551538462 -0.974143303076923 -0.967125453538462 -0.962068826461538 -0.988083152923077 -0.987740387076923 -0.979322567384615 -0.970241287846154 -0.991891224153846 -0.992051639846154
"149" "STANDING" 25 0.276423157297297 -0.0151088044058108 -0.105558427364865 -0.975641242162162 -0.933792499567568 -0.943210163418919 0.928356225540541 -0.161445958513514 0.193386161081081 -0.991682144864865 -0.978503084324324 -0.966635345675676 0.0785130608108108 0.00564730366175676 -0.0024000076192027 -0.977735062027027 -0.961914645135135 -0.978266080135135 -0.0303332147986486 -0.0675028782837838 0.0872097973662162 -0.96301320527027 -0.962815381216216 -0.95549653072973 -0.101667974648649 -0.0418218369716216 -0.0515819045675676 -0.970691678513514 -0.980202288243243 -0.972883080945946 -0.952248763 -0.953222493783784 -0.952248763 -0.953222493783784 -0.973576337567568 -0.972573056081081 -0.950881542027027 -0.949296665675676 -0.977697905 -0.976413661756757 -0.975792875810811 -0.943317976756757 -0.959215922297297 -0.975816958648649 -0.932772245059459 -0.939360112432432 -0.978272640135135 -0.961907971486486 -0.975064823648649 -0.979272815540541 -0.964819377027027 -0.980083254324324 -0.958445488918919 -0.965948061351351 -0.955627739324324 -0.964800735675676 -0.961337810405405 -0.959695969459459 -0.957758147432432 -0.957559626486487 -0.971246718783784 -0.973531480405405 -0.959092223243243 -0.952136654459459 -0.976717832837838 -0.977508931891892
"150" "LAYING" 25 0.250442545736986 -0.0195206430657534 -0.0987229012191781 -0.909579884246575 -0.692731938917808 -0.718237450589041 -0.424899906164384 0.601398852287671 0.515620129515069 -0.82986217890411 -0.64478233539726 -0.612231422178082 0.0879093934246575 0.0281040960949315 -0.0297839919027397 -0.973666584246575 -0.946331968219178 -0.968191361780822 0.00320955768493151 -0.0718629661219178 0.139199611041096 -0.890916449726027 -0.937359028356164 -0.911384043013699 -0.102011796136986 -0.0424710157267123 -0.0596125701041096 -0.957964922054795 -0.971994973424658 -0.974317345205479 -0.56216412760274 -0.650731608219178 -0.56216412760274 -0.650731608219178 -0.962627246712329 -0.96232902630137 -0.810684154109589 -0.857587125616438 -0.970236327808219 -0.968602489041096 -0.929549175890411 -0.785909915808219 -0.817148179315068 -0.903039444794521 -0.673313587890411 -0.695015375957534 -0.97315023739726 -0.94743824 -0.963044112328767 -0.97679797260274 -0.94902507630137 -0.972181757808219 -0.891729376712329 -0.946887411643836 -0.924885936164384 -0.892427361232877 -0.933063224931507 -0.915921132876712 -0.775799715945205 -0.652697178767123 -0.960530620684932 -0.963939219726027 -0.911136454246575 -0.852298573150685 -0.968538135479452 -0.970750550547945
"151" "WALKING" 26 0.278768150508475 -0.0150935752711864 -0.108433707288136 -0.361764528915254 -0.166469728205085 -0.356215578474576 0.905879471525424 -0.101515241525424 0.125193338508475 -0.980284031186441 -0.970179423389831 -0.967376693220339 0.0740415818186441 0.0142759962677966 -0.00397360832322034 -0.349303427457627 -0.287729639677966 -0.418368912542373 -0.00533169582881356 -0.0838970300830508 0.0860213594440678 -0.51249625559322 -0.587591211016949 -0.377401996610169 -0.1006360377 -0.0437124093372881 -0.0556868344169492 -0.440864567457627 -0.598820048644068 -0.50216199779661 -0.250030251322034 -0.438652306779661 -0.250030251322034 -0.438652306779661 -0.315137842881356 -0.30126324 -0.413468205254237 -0.554009590847458 -0.529352658644068 -0.615115372711864 -0.343972862542373 -0.177560258915254 -0.36101053440678 -0.369439261542373 -0.213476541627119 -0.406064865084746 -0.383080704576271 -0.323222614 -0.418445938644068 -0.372133614237288 -0.297386275186441 -0.418376159322034 -0.393963472881356 -0.573673422372881 -0.341759802542373 -0.550609589322034 -0.599780250508475 -0.446866934745763 -0.399189687288136 -0.549726082033898 -0.31542951338983 -0.290391679152542 -0.568062601864407 -0.622036656610169 -0.631209568644068 -0.623583760847458
"152" "WALKING_UPSTAIRS" 26 0.272382452545455 -0.0277359853870909 -0.121722406036364 -0.147256066054545 -0.0407872933309091 -0.394351019818182 0.942521198363636 -0.237199182381818 0.00754189143090909 -0.961475910909091 -0.937131003818182 -0.929321912363636 0.0943807887818182 -0.00360137050927273 -0.0119211832618182 -0.280608020581818 -0.379880682361836 -0.657248553090909 0.0113675527072727 -0.08001668326 0.0786493989854545 -0.533318257454545 -0.595947505636364 -0.308278517690909 -0.101209853854545 -0.0382214700418182 -0.0542650179818182 -0.492045863490909 -0.714061467636364 -0.545744735272727 -0.123266813563636 -0.135265964109091 -0.123266813563636 -0.135265964109091 -0.3858555438 -0.325575024 -0.334309047272727 -0.498938000181818 -0.632340188545455 -0.651794270727273 -0.227000530890909 -0.171490926018182 -0.481962679272727 -0.1191117572 -0.0387924141981818 -0.395391899272727 -0.298320809454545 -0.401950190636364 -0.619944621818182 -0.328528672472727 -0.398706529618182 -0.693996812545455 -0.405972115872727 -0.607991108727273 -0.336720324909091 -0.575350289272727 -0.592236972 -0.363222524181818 -0.1547756445 -0.259822005625455 -0.289628420672727 -0.3796600738 -0.540119112181818 -0.557861010545455 -0.662923176727273 -0.661307890545455
"153" "WALKING_DOWNSTAIRS" 26 0.2791465918 -0.01379764098778 -0.10737775876 0.14082837302 -0.020189988172 -0.2923936356 0.947479442 -0.08516867888 0.14788525304 -0.9633263258 -0.936085166 -0.9338579464 0.091934099418 0.002796236452 -0.017343001374 -0.145471151826 -0.100546525738 -0.3888012616 -0.036276606896 -0.0921799171168 0.071886972803 -0.34013072746 -0.4835249508 -0.3333038568 -0.0925140366036 -0.039437689005 -0.04715333782 -0.186197025376 -0.556357307 -0.3703760624 0.089997419342 0.11454044646 0.089997419342 0.11454044646 -0.16490281602 -0.123125156916 -0.24542400082 -0.309540179886 -0.4302902168 -0.4723229898 -0.000603717818 -0.015003687064 -0.2913435313 0.19029316586 -0.08636051238 -0.3512724726 -0.216499352438 -0.177210152056 -0.3710717894 -0.148835022272 -0.077514978308 -0.4048552146 -0.13687008012 -0.4535679466 -0.22881149762 -0.4063806727 -0.507365956 -0.433346785 0.048495526428 -0.025020687198 -0.16363077478 -0.081717579792 -0.34733986 -0.40443424972 -0.4821642094 -0.4970853464
"154" "SITTING" 26 0.258158621705128 -0.00711184249051282 -0.0974641376948718 -0.979817634230769 -0.940689752435897 -0.950286033461539 0.783531198333333 0.218036607038462 0.311098915769231 -0.965167462307692 -0.949351620166667 -0.944799894358974 0.0762418679666667 0.00699202267269231 -0.00736863218564103 -0.992345046282051 -0.986192394358974 -0.990116994102564 -0.0370375079371795 -0.0836539747551282 0.0710300598076923 -0.990875583205128 -0.973727349358974 -0.966480721794872 -0.0960055555512821 -0.0404765665153846 -0.0485939614304872 -0.995789873076923 -0.993181379230769 -0.991988930512821 -0.953205075769231 -0.933664744435897 -0.953205075769231 -0.933664744435897 -0.990958810512821 -0.990101065512821 -0.954206843333333 -0.964857898589744 -0.994482451794872 -0.994033061153846 -0.982650170384615 -0.954309058076923 -0.967748550897436 -0.978792300769231 -0.937617063461539 -0.94506661051282 -0.992118181153846 -0.985828457435897 -0.988144742307692 -0.993371785 -0.98774737448718 -0.990746638076923 -0.989978599487179 -0.981944558076923 -0.970513376410256 -0.991169208461538 -0.969809965384615 -0.968282480769231 -0.952471835769231 -0.934639724525641 -0.989609898589744 -0.989612531794872 -0.976555700897436 -0.96376314025641 -0.993992246538462 -0.994197328461538
"155" "STANDING" 26 0.281099642837838 -0.0167379374355405 -0.110958945267568 -0.974183561486486 -0.929171864459459 -0.945339735135135 0.964354337972973 -0.142806099662162 0.0858537340878378 -0.992030795135135 -0.966057002297297 -0.962569736891892 0.068768321527027 0.0106596872960811 0.000227625753513513 -0.976654546081081 -0.96353692472973 -0.979932968513514 -0.0320342985527027 -0.0684474283040541 0.0795514221486486 -0.966421558648649 -0.967385191621622 -0.960007956486487 -0.0994808992027027 -0.0400337046756757 -0.0520244465108108 -0.969510372162162 -0.983156396351351 -0.976271776216216 -0.94819440027027 -0.94395235027027 -0.94819440027027 -0.94395235027027 -0.97481938527027 -0.969755037432432 -0.952281033108108 -0.95081610527027 -0.980690687837838 -0.97757001972973 -0.975036684189189 -0.941264027432432 -0.961169393783784 -0.974102541540541 -0.927319111621622 -0.941121927702703 -0.976685355540541 -0.964333797162162 -0.97715528527027 -0.978836340945946 -0.965299872837838 -0.981322415135135 -0.959945627972973 -0.973122451486486 -0.960313739324324 -0.968611059324324 -0.964755627432432 -0.963600315675676 -0.952494730945946 -0.947751527567568 -0.968474776756757 -0.970559205675676 -0.962100157297297 -0.95212673445946 -0.979375939189189 -0.976711168243243
"156" "LAYING" 26 0.271855671514474 -0.0192706595921053 -0.105196675421053 -0.970012176973684 -0.983239408684211 -0.984432537631579 -0.579243542368421 0.782602895513158 0.604175230263158 -0.944834658947368 -0.987714527763158 -0.983774263684211 0.086593897881579 0.0120705092328947 -0.00664938489057895 -0.989655048289474 -0.987340603026316 -0.989377392894737 -0.0170714450447368 -0.090730043131579 0.152557435407895 -0.990578023157895 -0.980032718421053 -0.969389161315789 -0.100422286486842 -0.0396047412631579 -0.0712229106578947 -0.993116415 -0.989613340657895 -0.993844931052632 -0.976937473684211 -0.964740870921053 -0.976937473684211 -0.964740870921053 -0.990172290921053 -0.989606308421053 -0.952122307105263 -0.966554389210526 -0.992436689868421 -0.990691104868421 -0.973720568552632 -0.983704384342105 -0.985038833289474 -0.968563964736842 -0.983303322105263 -0.984674957894737 -0.989598338947368 -0.987303271578947 -0.987630941184211 -0.990671419473684 -0.988344441052632 -0.989680345789474 -0.988815288157895 -0.983820649868421 -0.970260241842105 -0.991152808684211 -0.978152023421053 -0.971867628815789 -0.969648475 -0.966907351578947 -0.989580254473684 -0.988493012631579 -0.975033781710526 -0.9669641475 -0.991073194605263 -0.990494814868421
"157" "WALKING" 27 0.274938363508772 -0.0161875292169281 -0.112717911192982 -0.368281694561404 -0.216020587421053 -0.323221743859649 0.892948239649123 -0.160097732280702 -0.0927185358140351 -0.980298100175439 -0.974893954912281 -0.957232671929825 0.071752850022807 -0.00182735983508772 -0.0180530026503509 -0.338045038947368 -0.135306155927193 -0.422345248070175 -0.0905013560522807 -0.0340868136105263 0.118722087108772 -0.621819254561404 -0.545778499824561 -0.276301920350877 -0.0763056771280175 -0.0481156138192982 -0.0681756506210526 -0.541111358245614 -0.647062438245614 -0.445999785614035 -0.264118194035088 -0.42661467245614 -0.264118194035088 -0.42661467245614 -0.256952432982456 -0.29003564877193 -0.417756641754386 -0.501888201578947 -0.578187744210526 -0.63203829 -0.330694130701754 -0.16717786122807 -0.337347105614035 -0.384135050877193 -0.293656092280702 -0.369833920175439 -0.366636236315789 -0.222757469631579 -0.40409094754386 -0.367279499122807 -0.0981878028333333 -0.438829330350877 -0.51700196877193 -0.550827312807018 -0.341961252280702 -0.656029217894737 -0.546611673859649 -0.322381937894737 -0.350206063157895 -0.564182014210526 -0.285678952631579 -0.300917816403509 -0.538564242280702 -0.563207316842105 -0.637086038070175 -0.650948847017544
"158" "WALKING_UPSTAIRS" 27 0.271468975882353 -0.0200772193039216 -0.125136140686275 -0.279249457803922 -0.0989227459352941 -0.235797226235294 0.870888356078431 -0.227075378627451 -0.288413357588235 -0.955960114509804 -0.947858601568627 -0.926138904117647 0.0661892678313726 -0.0177100597019608 -0.00128133208235294 -0.451062254568627 -0.42284719745098 -0.628950255882353 -0.0662023073078431 -0.0103192570635294 0.122105403031373 -0.557726188431373 -0.586306509411765 -0.172504717568627 -0.0968063165823529 -0.0474393881805882 -0.0503002029568627 -0.690710694509804 -0.705516411372549 -0.660616785098039 -0.152530913705882 -0.362193440627451 -0.152530913705882 -0.362193440627451 -0.468815720196078 -0.449820985470588 -0.286899100382353 -0.49626178507451 -0.691942392352941 -0.718470830392157 -0.400398403137255 -0.249305664901961 -0.418170720588235 -0.23759613254902 -0.0852328328823529 -0.204931840196078 -0.487416765921569 -0.440463441764706 -0.602864184705882 -0.462035492882353 -0.444121043529412 -0.65329134627451 -0.537296276078431 -0.590514661176471 -0.391067395294118 -0.570229451156863 -0.587489654901961 -0.189513590568627 -0.375514985098039 -0.454139921392157 -0.444874856411765 -0.459895582352941 -0.600280267843137 -0.520169987568627 -0.71236630254902 -0.74692355
